plugin,package,NOF_num,NOF_total,NSF_num,NSF_total,NOM_num,NOM_total,NSM_num,NSM_total,NOI,NOT,TLOC,pre,post,NOF_max,NSF_max,NOM_max,NSM_max,NOF_avg,NSF_avg,NOM_avg,NSM_avg
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler,9,58,9,8,9,342,9,9,7,9,7918,1.0,0.0,16,4,151,4,6.444444444444445,0.8888888888888888,38.0,1.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast,88,268,88,76,88,658,88,28,1,88,19877,1.0,2.0,21,51,35,20,3.0454545454545454,0.8636363636363636,7.4772727272727275,0.3181818181818182
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.batch,6,42,6,7,6,45,6,9,1,6,2040,1.0,0.0,25,5,18,9,7.0,1.1666666666666667,7.5,1.5
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.classfmt,6,49,6,30,6,80,6,8,1,6,1767,0.0,0.0,17,29,30,6,8.166666666666666,5.0,13.333333333333334,1.3333333333333333
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.codegen,14,88,14,124,14,449,14,4,3,14,10722,2.0,0.0,27,113,292,4,6.285714285714286,8.857142857142858,32.07142857142857,0.2857142857142857
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.env,1,3,1,0,1,6,1,0,14,1,794,0.0,0.0,3,0,6,0,3.0,0.0,6.0,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.flow,11,35,11,6,11,126,11,3,0,11,2113,4.0,0.0,8,3,26,2,3.1818181818181817,0.5454545454545454,11.454545454545455,0.2727272727272727
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.impl,11,28,11,74,11,95,11,29,2,11,2978,0.0,0.0,19,70,13,29,2.5454545454545454,6.7272727272727275,8.636363636363637,2.6363636363636362
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.lookup,32,128,32,27,32,400,32,3,8,32,9879,2.0,0.0,13,6,55,2,4.0,0.84375,12.5,0.09375
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.parser,17,136,17,73,17,423,17,12,2,17,14025,1.0,0.0,52,55,241,11,8.0,4.294117647058823,24.88235294117647,0.7058823529411765
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.problem,9,21,9,4,9,231,9,2,1,9,4053,0.0,0.0,8,3,208,1,2.3333333333333335,0.4444444444444444,25.666666666666668,0.2222222222222222
org.eclipse.jdt.core,org.eclipse.jdt.internal.compiler.util,9,29,9,18,9,61,9,14,0,9,1212,0.0,0.0,4,15,13,14,3.2222222222222223,2.0,6.777777777777778,1.5555555555555556
org.eclipse.jdt.core,org.eclipse.jdt.internal.core,132,357,132,159,132,1611,132,139,7,132,34135,7.0,0.0,25,32,98,69,2.7045454545454546,1.2045454545454546,12.204545454545455,1.053030303030303
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.builder,20,78,20,23,20,144,20,20,0,20,3997,2.0,0.0,11,8,17,8,3.9,1.15,7.2,1.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.eval,3,4,3,0,3,40,3,0,0,3,521,0.0,0.0,2,0,35,0,1.3333333333333333,0.0,13.333333333333334,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.hierarchy,11,61,11,15,11,175,11,6,1,11,4044,0.0,0.0,19,14,71,5,5.545454545454546,1.3636363636363635,15.909090909090908,0.5454545454545454
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.index,1,0,1,0,1,0,1,2,6,1,242,0.0,0.0,0,0,0,2,0.0,0.0,0.0,2.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.index.impl,34,127,34,8,34,321,34,19,3,34,5138,0.0,0.0,14,3,44,15,3.735294117647059,0.23529411764705882,9.441176470588236,0.5588235294117647
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.jdom,14,63,14,12,14,290,14,0,1,14,5365,0.0,0.0,12,12,52,0,4.5,0.8571428571428571,20.714285714285715,0.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search,10,31,10,4,10,71,10,8,2,10,1739,1.0,0.0,9,4,14,5,3.1,0.4,7.1,0.8
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search.indexing,17,35,17,18,17,138,17,11,1,17,3260,0.0,0.0,8,11,29,11,2.0588235294117645,1.0588235294117647,8.117647058823529,0.6470588235294118
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search.matching,42,156,42,19,42,461,42,10,0,42,12177,2.0,0.0,16,8,46,9,3.7142857142857144,0.4523809523809524,10.976190476190476,0.23809523809523808
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.search.processing,1,8,1,1,1,16,1,1,1,1,468,0.0,0.0,8,1,16,1,8.0,1.0,16.0,1.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.core.util,31,191,31,84,31,523,31,11,3,31,12317,1.0,0.0,37,55,219,7,6.161290322580645,2.7096774193548385,16.870967741935484,0.3548387096774194
org.eclipse.jdt.core,org.eclipse.jdt.internal.eval,29,89,29,151,29,294,29,2,2,29,8638,0.0,0.0,14,140,37,1,3.0689655172413794,5.206896551724138,10.137931034482758,0.06896551724137931
org.eclipse.jdt.core,org.eclipse.jdt.internal.formatter,1,23,1,2,1,39,1,8,0,1,2577,0.0,0.0,23,2,39,8,23.0,2.0,39.0,8.0
org.eclipse.jdt.core,org.eclipse.jdt.internal.formatter.impl,2,14,2,18,2,14,2,0,0,2,447,0.0,0.0,11,18,13,0,7.0,9.0,7.0,0.0
org.eclipse.jdt.debug,com.sun.jdi,17,3,17,0,17,4,17,0,45,17,1329,0.0,0.0,1,0,1,0,0.17647058823529413,0.0,0.23529411764705882,0.0
org.eclipse.jdt.debug,com.sun.jdi.connect,2,2,2,0,2,2,2,0,10,2,201,0.0,0.0,1,0,1,0,1.0,0.0,1.0,0.0
org.eclipse.jdt.debug,com.sun.jdi.event,0,0,0,0,0,0,0,0,20,0,373,0.0,0.0,0,0,0,0,,,,
org.eclipse.jdt.debug,com.sun.jdi.request,2,0,2,0,2,0,2,0,16,2,406,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
org.eclipse.jdt.debug,org.eclipse.jdi,2,0,2,1,2,0,2,1,1,2,85,0.0,0.0,0,1,0,1,0.0,0.5,0.0,0.5
org.eclipse.jdt.debug,org.eclipse.jdi.hcr,1,0,1,0,1,0,1,0,5,1,417,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
org.eclipse.jdt.debug,org.eclipse.jdi.internal,48,130,48,69,48,546,48,68,0,48,10844,0.0,0.0,44,12,86,13,2.7083333333333335,1.4375,11.375,1.4166666666666667
org.eclipse.jdt.debug,org.eclipse.jdi.internal.connect,16,52,16,9,16,133,16,1,0,16,1566,0.0,0.0,17,3,44,1,3.25,0.5625,8.3125,0.0625
org.eclipse.jdt.debug,org.eclipse.jdi.internal.event,21,16,21,37,21,44,21,19,0,21,1607,0.0,0.0,3,21,19,3,0.7619047619047619,1.7619047619047619,2.0952380952380953,0.9047619047619048
org.eclipse.jdt.debug,org.eclipse.jdi.internal.jdwp,19,7,19,187,19,41,19,15,0,19,1457,0.0,0.0,3,101,14,4,0.3684210526315789,9.842105263157896,2.1578947368421053,0.7894736842105263
org.eclipse.jdt.debug,org.eclipse.jdi.internal.request,19,27,19,28,19,56,19,8,0,19,1430,0.0,0.0,20,24,29,6,1.4210526315789473,1.4736842105263157,2.9473684210526314,0.42105263157894735
org.eclipse.jdt.debug,org.eclipse.jdi.internal.spy,8,13,8,250,8,176,8,27,0,8,3630,0.0,0.0,4,103,146,16,1.625,31.25,22.0,3.375
org.eclipse.jdt.debug,org.eclipse.jdt.debug.core,1,0,1,3,1,1,1,17,26,1,3413,0.0,2.0,0,3,1,17,0.0,3.0,1.0,17.0
org.eclipse.jdt.debug,org.eclipse.jdt.debug.eval,1,0,1,0,1,0,1,2,6,1,644,0.0,0.0,0,0,0,2,0.0,0.0,0.0,2.0
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core,5,37,5,8,5,48,5,8,1,5,888,0.0,0.0,17,8,28,8,7.4,1.6,9.6,1.6
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.breakpoints,10,20,10,43,10,216,10,2,0,10,4062,0.0,4.0,5,8,66,1,2.0,4.3,21.6,0.2
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.hcr,13,43,13,27,13,128,13,8,0,13,2559,0.0,0.0,11,10,57,5,3.3076923076923075,2.076923076923077,9.846153846153847,0.6153846153846154
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.core.model,35,95,35,12,35,612,35,4,1,35,9436,0.0,6.0,28,5,128,1,2.7142857142857144,0.34285714285714286,17.485714285714284,0.11428571428571428
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.eval,3,23,3,6,3,80,3,1,0,3,1652,0.0,0.0,17,4,66,1,7.666666666666667,2.0,26.666666666666668,0.3333333333333333
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.eval.ast.engine,13,79,13,9,13,372,13,1,1,13,6076,0.0,0.0,17,3,150,1,6.076923076923077,0.6923076923076923,28.615384615384617,0.07692307692307693
org.eclipse.jdt.debug,org.eclipse.jdt.internal.debug.eval.ast.instructions,76,59,76,61,76,282,76,7,0,76,4913,0.0,2.0,5,37,38,4,0.7763157894736842,0.8026315789473685,3.710526315789474,0.09210526315789473
org.eclipse.jdt.debug.ui,org.eclipse.jdt.debug.ui,2,10,2,2,2,16,2,0,1,2,555,0.0,0.0,5,2,13,0,5.0,1.0,8.0,0.0
org.eclipse.jdt.debug.ui,org.eclipse.jdt.debug.ui.launchConfigurations,9,66,9,11,9,185,9,0,0,9,3487,0.0,0.0,15,3,36,0,7.333333333333333,1.2222222222222223,20.555555555555557,0.0
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui,53,122,53,141,53,440,53,71,4,53,9807,0.0,2.0,20,88,60,15,2.30188679245283,2.660377358490566,8.30188679245283,1.3396226415094339
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.actions,94,156,94,35,94,665,94,10,0,94,10907,0.0,0.0,19,17,54,3,1.6595744680851063,0.3723404255319149,7.074468085106383,0.10638297872340426
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.console,6,6,6,2,6,17,6,1,0,6,505,0.0,0.0,3,2,8,1,1.0,0.3333333333333333,2.8333333333333335,0.16666666666666666
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.display,11,23,11,2,11,87,11,1,1,11,1688,0.0,0.0,11,2,40,1,2.090909090909091,0.18181818181818182,7.909090909090909,0.09090909090909091
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.launcher,44,90,44,10,44,311,44,21,2,44,6472,9.0,8.0,12,2,38,9,2.0454545454545454,0.22727272727272727,7.068181818181818,0.4772727272727273
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.monitors,23,47,23,14,23,116,23,2,0,23,2145,0.0,0.0,8,3,24,1,2.0434782608695654,0.6086956521739131,5.043478260869565,0.08695652173913043
org.eclipse.jdt.debug.ui,org.eclipse.jdt.internal.debug.ui.snippeteditor,19,63,19,10,19,185,19,16,1,19,3312,0.0,0.0,20,4,76,8,3.3157894736842106,0.5263157894736842,9.736842105263158,0.8421052631578947
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.launcher,9,16,9,6,9,85,9,1,0,9,1517,0.0,0.0,14,5,46,1,1.7777777777777777,0.6666666666666666,9.444444444444445,0.1111111111111111
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.runner,4,18,4,17,4,37,4,1,0,4,774,0.0,0.0,15,16,36,1,4.5,4.25,9.25,0.25
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.ui,32,133,32,20,32,354,32,24,4,32,4994,0.0,0.0,28,6,74,11,4.15625,0.625,11.0625,0.75
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.util,12,29,12,2,12,55,12,45,1,12,1675,0.0,0.0,12,1,21,9,2.4166666666666665,0.16666666666666666,4.583333333333333,3.75
org.eclipse.jdt.junit,org.eclipse.jdt.internal.junit.wizards,12,64,12,25,12,177,12,11,1,12,3221,0.0,0.0,14,9,43,3,5.333333333333333,2.0833333333333335,14.75,0.9166666666666666
org.eclipse.jdt.junit,org.eclipse.jdt.junit,0,0,0,0,0,0,0,0,1,0,109,0.0,0.0,0,0,0,0,,,,
org.eclipse.jdt.launching,org.eclipse.jdt.internal.launching,28,41,28,12,28,182,28,40,0,28,5299,0.0,29.0,6,4,27,14,1.4642857142857142,0.42857142857142855,6.5,1.4285714285714286
org.eclipse.jdt.launching,org.eclipse.jdt.internal.launching.support,1,0,1,0,1,0,1,1,0,1,40,0.0,0.0,0,0,0,1,0.0,0.0,0.0,1.0
org.eclipse.jdt.launching,org.eclipse.jdt.launching,14,30,14,22,14,93,14,75,10,14,5066,0.0,30.0,7,20,26,72,2.142857142857143,1.5714285714285714,6.642857142857143,5.357142857142857
org.eclipse.jdt.launching,org.eclipse.jdt.launching.sourcelookup,7,11,7,2,7,67,7,8,1,7,1942,7.0,15.0,3,1,13,6,1.5714285714285714,0.2857142857142857,9.571428571428571,1.1428571428571428
org.eclipse.jdt.launching.macosx,org.eclipse.jdt.internal.launching.macosx,5,0,5,8,5,9,5,5,0,5,449,0.0,0.0,0,5,6,5,0.0,1.6,1.8,1.0
org.eclipse.jdt.ui,org.eclipse.jdt.internal.corext,5,2,5,2,5,10,5,8,0,5,313,0.0,0.0,2,2,10,4,0.4,0.4,2.0,1.6
