file,NOM_avg,NOM_max,NOM_total,NSM_avg,NSM_max,NSM_total
com.sun.jdi.ThreadGroupReference.java,1,0,0,1,0,0
com.sun.jdi.ThreadReference.java,1,0,0,1,0,0
com.sun.jdi.Type.java,1,0,0,1,0,0
com.sun.jdi.TypeComponent.java,1,0,0,1,0,0
com.sun.jdi.Value.java,1,0,0,1,0,0
com.sun.jdi.VirtualMachine.java,1,0,0,1,0,0
com.sun.jdi.VirtualMachineManager.java,1,0,0,1,0,0
com.sun.jdi.VMCannotBeModifiedException.java,0.0,0,0,0.0,0,0
com.sun.jdi.VMDisconnectedException.java,0.0,0,0,0.0,0,0
com.sun.jdi.VMMismatchException.java,0.0,0,0,0.0,0,0
com.sun.jdi.VMOutOfMemoryException.java,0.0,0,0,0.0,0,0
com.sun.jdi.VoidType.java,1,0,0,1,0,0
com.sun.jdi.VoidValue.java,1,0,0,1,0,0
org.apache.lucene.demo.html.Entities.java,0.0,0,0,3.0,3,3
org.apache.lucene.demo.html.HTMLParser.java,8.5,33,34,0.25,1,1
org.apache.lucene.demo.html.HTMLParserConstants.java,1,0,0,1,0,0
org.apache.lucene.demo.html.HTMLParserTokenManager.java,52.0,52,52,1.0,1,1
org.apache.lucene.demo.html.ParseException.java,2.0,2,2,0.0,0,0
org.apache.lucene.demo.html.ParserThread.java,1.0,1,1,0.0,0,0
org.apache.lucene.demo.html.SimpleCharStream.java,22.0,22,22,0.0,0,0
org.apache.lucene.demo.html.Tags.java,0.0,0,0,0.0,0,0
org.apache.lucene.demo.html.Token.java,1.0,1,1,1.0,1,1
org.apache.lucene.demo.html.TokenMgrError.java,1.0,1,1,2.0,2,2
org.eclipse.ant.core.AntCorePlugin.java,6.0,6,6,2.0,2,2
org.eclipse.ant.core.AntCorePreferences.java,78.0,78,78,0.0,0,0
org.eclipse.ant.core.AntRunner.java,23.0,23,23,1.0,1,1
org.eclipse.ant.core.AntSecurityException.java,0.0,0,0,0.0,0,0
org.eclipse.ant.core.IAntClasspathEntry.java,1,0,0,1,0,0
org.eclipse.ant.core.IAntPropertyValueProvider.java,1,0,0,1,0,0
org.eclipse.ant.core.ProjectInfo.java,2.0,2,2,0.0,0,0
org.eclipse.ant.core.Property.java,14.0,14,14,0.0,0,0
org.eclipse.ant.core.TargetInfo.java,8.0,8,8,0.0,0,0
org.eclipse.ant.core.Task.java,2.0,2,2,0.0,0,0
org.eclipse.ant.core.Type.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.core.ant.AntSecurityManager.java,34.0,34,34,0.0,0,0
org.eclipse.ant.internal.core.ant.DemuxInputStreamSetter.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.core.ant.InputHandlerSetter.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.core.ant.InternalAntMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.core.ant.InternalAntRunner.java,58.0,58,58,0.0,0,0
org.eclipse.ant.internal.core.ant.InternalProject.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.core.ant.NullInputHandler.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.core.ant.ProgressBuildListener.java,14.0,20,28,0.0,0,0
org.eclipse.ant.internal.core.AntClassLoader.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.core.AntClasspathEntry.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.core.AntObject.java,13.0,13,13,0.0,0,0
org.eclipse.ant.internal.core.AntPropertyValueProvider.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.core.IAntCoreConstants.java,1,0,0,1,0,0
org.eclipse.ant.internal.core.InternalCoreAntMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.antsupport.AntSecurityException.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.antsupport.AntSecurityManager.java,34.0,34,34,0.0,0,0
org.eclipse.ant.internal.ui.antsupport.AntSupportMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.antsupport.DemuxInputStreamSetter.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.antsupport.inputhandler.AntInputHandler.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.antsupport.InputHandlerSetter.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.antsupport.InternalAntMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.antsupport.InternalAntRunner.java,38.0,38,38,2.0,2,2
org.eclipse.ant.internal.ui.antsupport.logger.AntProcessBuildLogger.java,13.0,13,13,0.0,0,0
org.eclipse.ant.internal.ui.antsupport.logger.MessageIds.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.antsupport.logger.NullBuildLogger.java,16.0,16,16,0.0,0,0
org.eclipse.ant.internal.ui.antsupport.logger.RemoteAntBuildLogger.java,15.0,15,15,0.0,0,0
org.eclipse.ant.internal.ui.console.AntConsoleColorProvider.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.console.BuildFailedTracker.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.console.JavacLineTracker.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.console.TaskLineTracker.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.datatransfer.AntBuildfileImportWizard.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.datatransfer.DataTransferMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.datatransfer.ExternalAntBuildfileImportPage.java,13.5,26,27,0.0,0,0
org.eclipse.ant.internal.ui.datatransfer.ProjectCreator.java,9.0,9,9,0.0,0,0
org.eclipse.ant.internal.ui.dtd.AntDTDMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.dtd.IAtom.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.IAttribute.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.IDfm.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.IElement.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.IModel.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.ISchema.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.ParseError.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.dtd.Parser.java,4.0,9,12,0.0,0,0
org.eclipse.ant.internal.ui.dtd.schema.AntDTDSchemaMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.dtd.schema.Atom.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.dtd.schema.Attribute.java,11.0,11,11,0.0,0,0
org.eclipse.ant.internal.ui.dtd.schema.Dfm.java,12.0,12,12,4.0,4,4
org.eclipse.ant.internal.ui.dtd.schema.Element.java,15.0,15,15,0.0,0,0
org.eclipse.ant.internal.ui.dtd.schema.Model.java,18.0,18,18,0.0,0,0
org.eclipse.ant.internal.ui.dtd.schema.Nfm.java,4.0,4,4,13.0,13,13
org.eclipse.ant.internal.ui.dtd.schema.NfmNode.java,2.0,2,2,6.0,6,6
org.eclipse.ant.internal.ui.dtd.schema.NfmParser.java,6.0,10,12,1.0,2,2
org.eclipse.ant.internal.ui.dtd.schema.Schema.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.ui.dtd.schema.SchemaFactory.java,14.0,14,14,0.0,0,0
org.eclipse.ant.internal.ui.dtd.util.AntDTDUtilMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.dtd.util.Factory.java,1.5,3,3,0.0,0,0
org.eclipse.ant.internal.ui.dtd.util.FactoryObject.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.util.IKeyHolder.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.util.IMapHolder.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.util.IValueHolder.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.dtd.util.MapHolder.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.dtd.util.SortedMap.java,14.0,25,28,0.0,0,0
org.eclipse.ant.internal.ui.dtd.util.SortedMapFactory.java,1.3333333333333333,2,4,1.6666666666666667,5,5
org.eclipse.ant.internal.ui.dtd.util.SortedSet.java,21.0,21,21,0.0,0,0
org.eclipse.ant.internal.ui.editor.AbstractAntSourceViewerConfiguration.java,10.0,10,10,0.0,0,0
org.eclipse.ant.internal.ui.editor.AntAutoIndentStrategy.java,12.0,12,12,0.0,0,0
org.eclipse.ant.internal.ui.editor.AntCompletionProposal.java,12.0,12,12,0.0,0,0
org.eclipse.ant.internal.ui.editor.AntEditor.java,15.75,52,63,0.0,0,0
org.eclipse.ant.internal.ui.editor.AntEditorActionContributor.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.editor.AntEditorCompletionProcessor.java,64.0,64,64,0.0,0,0
org.eclipse.ant.internal.ui.editor.AntEditorMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.editor.AntEditorSourceViewerConfiguration.java,12.0,12,12,0.0,0,0
org.eclipse.ant.internal.ui.editor.derived.HTML2TextReader.java,12.0,12,12,0.0,0,0
org.eclipse.ant.internal.ui.editor.derived.HTMLPrinter.java,0.0,0,0,12.0,12,12
org.eclipse.ant.internal.ui.editor.derived.HTMLTextPresenter.java,6.0,6,6,0.0,0,0
org.eclipse.ant.internal.ui.editor.derived.LineBreakingReader.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.editor.derived.SingleCharReader.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.editor.derived.SubstitutionTextReader.java,9.0,9,9,0.0,0,0
org.eclipse.ant.internal.ui.editor.formatter.FormattingPreferences.java,7.0,7,7,1.0,1,1
org.eclipse.ant.internal.ui.editor.formatter.XmlDocumentFormatter.java,8.125,35,65,1.0,7,8
org.eclipse.ant.internal.ui.editor.formatter.XmlDocumentFormattingStrategy.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.editor.formatter.XmlElementFormattingStrategy.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.editor.formatter.XmlFormatter.java,1.0,1,1,12.0,12,12
org.eclipse.ant.internal.ui.editor.formatter.XmlTagFormatter.java,10.571428571428571,32,74,0.14285714285714285,1,1
org.eclipse.ant.internal.ui.editor.model.AntDefiningTaskNode.java,4.0,4,4,1.0,1,1
org.eclipse.ant.internal.ui.editor.model.AntElementNode.java,44.0,44,44,0.0,0,0
org.eclipse.ant.internal.ui.editor.model.AntImportNode.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.ui.editor.model.AntModelMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.editor.model.AntProjectNode.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.editor.model.AntPropertyNode.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.editor.model.AntTargetNode.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.editor.model.AntTaskNode.java,10.0,10,10,0.0,0,0
org.eclipse.ant.internal.ui.editor.model.IAntModelConstants.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.editor.OpenDeclarationAction.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.AntEditorContentOutlinePage.java,8.125,50,65,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.AntEditorMarkerUpdater.java,6.0,11,12,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.AntModel.java,82.0,82,82,1.0,1,1
org.eclipse.ant.internal.ui.editor.outline.AntModelProject.java,6.0,6,6,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.AntOutlineMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.editor.outline.DocumentModelChangeEvent.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.FilterImportedElementsAction.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.FilterInternalTargetsAction.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.FilterPropertiesAction.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.FilterTopLevelAction.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.IDocumentModelListener.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.editor.outline.IProblem.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.editor.outline.IProblemRequestor.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.editor.outline.LocationProvider.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.ToggleLinkWithEditorAction.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.ToggleSortAntOutlineAction.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.editor.outline.XMLCore.java,3.0,3,3,1.0,1,1
org.eclipse.ant.internal.ui.editor.outline.XMLProblem.java,11.0,11,11,1.0,1,1
org.eclipse.ant.internal.ui.editor.TaskDescriptionProvider.java,14.0,14,14,1.0,1,1
org.eclipse.ant.internal.ui.editor.templates.AntContext.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.editor.templates.AntSourceViewerInformationControl.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.editor.templates.AntTemplateAccess.java,4.0,4,4,1.0,1,1
org.eclipse.ant.internal.ui.editor.templates.AntTemplateInformationControlCreator.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.editor.templates.AntTemplatePreferencePage.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.ui.editor.templates.AntTemplateProposal.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.editor.templates.AntTemplateVariableTextHover.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.templates.AntTemplateViewerConfiguration.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.editor.templates.AntVariableResolver.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.editor.templates.BuildFileContextType.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.editor.templates.TaskContextType.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AbstractAntEditorScanner.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AnnotationAccess.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AntDocumentFactory.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AntDocumentSetupParticipant.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AntEditorDocumentProvider.java,8.2,24,41,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AntEditorPartitionScanner.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AntEditorProcInstrScanner.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AntEditorTagScanner.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AntEditorTextMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.editor.text.AntEditorWhitespaceDetector.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.AntStorageDocumentProvider.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.FileScanner.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.IAntEditorColorConstants.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.editor.text.IReconcilingParticipant.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.editor.text.IXMLAnnotation.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.editor.text.MultilineDamagerRepairer.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.NotifyingReconciler.java,5.0,5,5,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.PartiallySynchronizedDocument.java,9.0,9,9,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.TagRule.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.XMLAnnotationHover.java,6.0,6,6,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.XMLAnnotationIterator.java,4.0,4,4,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.XMLMarkerAnnotation.java,12.0,12,12,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.XMLProblemAnnotation.java,9.0,9,9,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.XMLReconcilingStrategy.java,6.0,6,6,0.0,0,0
org.eclipse.ant.internal.ui.editor.text.XMLTextHover.java,9.0,9,9,1.0,1,1
org.eclipse.ant.internal.ui.editor.tools.TaskXMLFileMerger.java,11.0,11,11,1.0,1,1
org.eclipse.ant.internal.ui.editor.utils.ProjectHelper.java,7.5,33,60,0.625,4,5
org.eclipse.ant.internal.ui.editor.utils.ProjectHelperMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.launchConfigurations.AddVariableStringAction.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntBuilderTabGroup.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntBuildTab.java,11.5,20,23,2.0,4,4
org.eclipse.ant.internal.ui.launchConfigurations.AntClasspathProvider.java,1.0,1,1,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntClasspathTab.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntEnvironmentTab.java,3.0,3,3,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntHomeClasspathEntry.java,13.0,13,13,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntJavaLaunchDelegate.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntJRETab.java,15.0,15,15,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntLaunchConfigurationMessages.java,0.0,0,0,1.0,1,1
org.eclipse.ant.internal.ui.launchConfigurations.AntLaunchDelegate.java,15.0,15,15,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntLaunchShortcut.java,12.0,12,12,7.0,7,7
org.eclipse.ant.internal.ui.launchConfigurations.AntLaunchShortcutWithDialog.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntMainTab.java,10.0,10,10,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntProcess.java,21.0,21,21,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntPropertiesTab.java,16.0,16,16,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntStreamMonitor.java,7.0,7,7,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntStreamsProxy.java,6.0,6,6,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntTabGroup.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntTargetContentProvider.java,12.0,12,12,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntTargetsTab.java,17.5,34,35,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.AntWorkingDirectoryBlock.java,6.0,6,6,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.ContributedClasspathEntriesEntry.java,11.0,11,11,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.EditAntHomeEntryAction.java,2.0,2,2,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.IAntLaunchConfigurationConstants.java,1,0,0,1,0,0
org.eclipse.ant.internal.ui.launchConfigurations.MessageIds.java,0.0,0,0,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.RemoteAntBuildListener.java,4.666666666666667,12,14,0.0,0,0
org.eclipse.ant.internal.ui.launchConfigurations.RemoteAntProcessFactory.java,1.0,1,1,0.0,0,0
